bin_3,nom_0,nom_1,nom_5,nom_6,nom_7,nom_8,nom_9,ord_3,ord_5,target,SalePrice,GarageArea,GrLivArea,1stFlrSF,1stFlrSF,TotalBsmtSF,LotArea
T,Green,Trapezoid,72f8028dc,4cb66e369,d7326ea7a,b321d0ca8,2f423506a,l,ZR,1,192000.0,527.0,1459.0,1459.0,1459.0,1459.0,8749.0
T,Green,Circle,6c90f81cd,8fec7bc42,97ed2b47a,5fc70d251,4c59ba502,h,tM,0,160000.0,461.0,1251.0,1251.0,1251.0,1251.0,8800.0
T,Blue,Trapezoid,2cc9e16b9,0958071b5,40f84f6de,2f9c8b8e2,421ea02a5,k,CZ,0,187500.0,409.0,1498.0,691.0,691.0,691.0,13031.0
T,Blue,Trapezoid,3aabfa2fc,0e2f036b5,2092f3420,47d1240dc,f1f881e1c,h,Xi,0,147000.0,564.0,996.0,996.0,996.0,936.0,9069.0
T,Green,Trapezoid,159a7306f,9e0a099c7,f359cfaa7,ad9ef63f8,474fa4ad3,e,GJ,0,83500.0,286.0,1092.0,546.0,546.0,546.0,1974.0
T,Red,Trapezoid,e7d9ca356,9f53d30ad,d7e3d9212,079e91baa,2e7a831ab,i,aF,0,252000.0,1043.0,1953.0,1082.0,1082.0,1082.0,10574.0
T,Blue,Star,b8d451029,16dfb662a,566b1e0e4,90dab3dd3,da6678dd7,i,lF,0,137500.0,380.0,1709.0,970.0,970.0,970.0,2522.0
F,Blue,Square,159a7306f,d086fd85e,058d689da,3db9a3f93,eb3890574,j,OR,0,197000.0,550.0,1247.0,1247.0,1247.0,1247.0,3316.0
T,Blue,Triangle,df51b96fc,d166613dc,f22620213,29f201d51,ac21b4479,g,lF,0,92900.0,400.0,1040.0,1040.0,1040.0,0.0,8544.0
F,Red,Trapezoid,3263bdce5,c023e914a,3c452e60d,9b69d293b,83eae8f77,g,CL,0,160000.0,462.0,1252.0,624.0,624.0,600.0,2160.0
T,Green,Triangle,b7bb45938,1611d2b45,140119499,40be78f45,1eef23b14,h,cp,1,136500.0,576.0,1694.0,1390.0,1390.0,1181.0,8400.0
F,Red,Triangle,5d18641ff,0e2f036b5,744164411,e6836709f,a9a10722d,a,eQ,1,146000.0,884.0,1200.0,1200.0,1200.0,864.0,9230.0
F,Blue,Trapezoid,e6f45aa26,7909ef46d,431f39daf,11a1fe9b2,ed6cee289,k,je,0,129000.0,308.0,936.0,936.0,936.0,936.0,5868.0
T,Blue,Polygon,b97f51ac4,339c0fa05,b387cc032,00680a186,1365bfbac,l,gJ,1,176432.0,440.0,1314.0,1314.0,1314.0,1314.0,9317.0
T,Green,Star,91bde92fa,508ff88dc,c6dfa929a,a05cfe94b,b043b3d84,e,cW,0,127000.0,0.0,1355.0,773.0,773.0,684.0,6882.0
T,Green,Circle,91bde92fa,77ad092c1,34c59d8cc,ad9ef63f8,07e3abcbe,e,CM,0,170000.0,461.0,1088.0,1088.0,1088.0,1074.0,3696.0
T,Green,Trapezoid,5a94fc1d9,9ceb19dd6,c0f0163d0,fbe321dda,ef0a86323,a,ZR,1,128000.0,240.0,1324.0,757.0,757.0,672.0,6000.0
T,Green,Star,63f642dd9,18a901239,014c66968,1e32a822f,15267588b,j,dN,1,157000.0,478.0,1601.0,1601.0,1601.0,1271.0,11880.0
T,Green,Polygon,f7821e391,eaaf53f6a,3a114adea,497cd3de8,c68b759a9,e,Jt,0,60000.0,246.0,438.0,438.0,438.0,290.0,8400.0
F,Blue,Polygon,d1b1709e8,63d0e6105,17d7c7e77,9d117320c,5a05e985f,i,cp,0,119500.0,280.0,950.0,950.0,950.0,950.0,9758.0
T,Blue,Square,88707c9ab,3b9693870,0f6dcae96,f43b97d8b,706d731d0,i,od,1,135000.0,254.0,1134.0,1134.0,1134.0,1010.0,7000.0
T,Blue,Star,72f8028dc,2546024d1,51b8fed92,09a1b9d6c,c8dd88f72,i,od,0,159500.0,539.0,1194.0,1194.0,1194.0,655.0,8910.0
T,Green,Circle,0dee9b39a,9e0a099c7,0e9e2ce06,4cba61aed,a8a73a00a,b,rZ,0,106000.0,440.0,1302.0,630.0,630.0,630.0,2016.0
F,Green,Polygon,d372c8993,71534b2a8,346c81c8f,c2f66dc3f,bc328d761,o,Hj,0,325000.0,712.0,2622.0,1500.0,1500.0,1463.0,12256.0
T,Blue,Trapezoid,baab29d3d,0aeb8fe13,b23e16a87,14d9f495f,e616005e5,e,lx,0,179900.0,719.0,1442.0,1442.0,1442.0,910.0,10357.0
T,Green,Circle,baab29d3d,92f461454,c7830529f,e53380e2c,560a61df6,a,kK,0,274725.0,422.0,2021.0,887.0,887.0,868.0,23257.0
T,Blue,Trapezoid,6fec43dd8,6d7f8c086,a8b006b27,d200e225e,ca1f813f4,k,TZ,0,181000.0,463.0,1690.0,948.0,948.0,924.0,8063.0
T,Green,Triangle,9ad6558d1,628f3170f,137922383,f5d51064b,858fce1e7,f,NV,0,280000.0,862.0,1836.0,1836.0,1836.0,1836.0,11362.0
T,Blue,Square,eb0004a0b,fbcb50fc1,68edef966,17ba84114,691f62f55,k,qA,1,188000.0,431.0,1658.0,773.0,773.0,773.0,8000.0
F,Blue,Polygon,2ff007c26,3aa0689eb,386eb705f,59ea7317d,22a0e25f8,l,nh,0,205000.0,483.0,1964.0,1098.0,1098.0,803.0,10480.0
F,Green,Polygon,159a7306f,c8436c277,b4c14dea3,bcd17ff67,e43bb4805,g,Dx,1,129900.0,308.0,816.0,816.0,816.0,816.0,7100.0
F,Green,Triangle,caf83c0b5,78500847e,c385a4e29,283996563,87a4fd8ca,l,zU,0,134500.0,240.0,1008.0,1008.0,1008.0,1008.0,8923.0
T,Blue,Circle,3fef1a765,2df6f79a2,6684bc03d,161a079dc,996aff165,g,ek,0,117000.0,326.0,833.0,833.0,833.0,833.0,5400.0
T,Blue,Circle,416a8f3ab,d2c8f2916,90b02da35,a348247ca,c25d9931c,l,IK,0,318000.0,928.0,1734.0,1734.0,1734.0,1734.0,12085.0
T,Blue,Square,79923828f,4f849ad2d,2c8ad6197,a8d9f702e,1e03f5703,a,PQ,0,184100.0,527.0,1419.0,779.0,779.0,408.0,7750.0
T,Green,Triangle,3263bdce5,dfb9bd114,47b9df131,d200e225e,dcf6a47d7,i,LE,0,130000.0,450.0,894.0,894.0,894.0,894.0,9764.0
F,Red,Polygon,2cadfed8e,11698a0b3,ff6b6817e,fdcd0dada,051b841f5,i,NV,0,140000.0,300.0,1601.0,1021.0,1021.0,533.0,13825.0
T,Blue,Circle,6020a8124,b5f4a755a,95bcba86f,bb103b1d8,fe6a4efaf,j,Er,0,133700.0,286.0,1040.0,1040.0,1040.0,1040.0,7560.0
F,Green,Trapezoid,dc07effb0,628f3170f,868792854,a7bf5387a,de7699a4a,g,sV,1,118400.0,308.0,1012.0,1012.0,1012.0,1012.0,8263.0
T,Red,Polygon,baab29d3d,be5a0f5a9,38fa49974,c72b78ad7,f89fab41b,i,CZ,0,212900.0,782.0,1552.0,1552.0,1552.0,1552.0,10084.0
F,Green,Square,f50eb07ae,77ad092c1,490ee11a2,dd3966979,6eab7b06f,l,Ml,0,112000.0,288.0,960.0,960.0,960.0,672.0,8926.0
F,Red,Trapezoid,66669a44f,7d8bc814a,da7ad33d9,00680a186,ebee40aef,h,Ps,0,118000.0,0.0,698.0,698.0,698.0,698.0,9405.0
F,Green,Circle,91a20b464,fc791ebea,98f7467d7,2c906f303,ecfae844c,h,GJ,1,163900.0,392.0,1482.0,812.0,812.0,384.0,9125.0
F,Green,Circle,e5b29c42b,5fa8beadb,fa7ec9ef0,1484cacf0,b8939922a,a,ex,0,115000.0,672.0,1005.0,1005.0,1005.0,1005.0,10434.0
T,Red,Trapezoid,66669a44f,18a901239,8595ab4ff,330650bb5,5a61c4095,i,mc,1,174000.0,660.0,1555.0,1555.0,1555.0,1373.0,3684.0
F,Blue,Trapezoid,740fb99a9,9b1c3c8b7,2b017b873,081d24029,264293b18,e,aM,0,259000.0,630.0,1530.0,1530.0,1530.0,1530.0,14572.0
T,Green,Circle,0b3bec656,508ff88dc,d7f80706c,2c15d0173,14cfa12df,f,od,0,215000.0,434.0,1959.0,847.0,847.0,847.0,11796.0
T,Red,Square,05d5943a3,cd225807c,4a7761d5f,4b96c35d7,f2fb8ff79,a,QM,1,140000.0,672.0,936.0,936.0,936.0,936.0,7200.0
F,Blue,Circle,9ad6558d1,dee9cf5e9,591491a89,ab238a6f5,d21fe1728,i,Kq,0,135000.0,576.0,1981.0,1328.0,1328.0,1122.0,7804.0
F,Blue,Circle,46cab09da,b639793f9,f98009f60,a96b3ac8e,ae4cd26f1,a,zU,0,93500.0,0.0,974.0,974.0,974.0,974.0,10712.0
F,Green,Trapezoid,8573fa81a,788ba7aea,745eba2aa,6127dc462,54e7cda22,f,Dx,1,117500.0,205.0,2210.0,1178.0,1178.0,1008.0,9900.0
T,Blue,Square,493de6347,944531331,82598a462,4a3dace70,2d0956106,a,je,0,239500.0,466.0,2020.0,1142.0,1142.0,1128.0,9828.0
F,Green,Trapezoid,74bd42d5f,d9e884466,abbb92347,995b9fe3c,e0b0476d3,o,TZ,0,169000.0,460.0,1600.0,916.0,916.0,916.0,8773.0
T,Red,Trapezoid,84b0081ad,c7201df85,6fb8423f1,6250a03c7,5389c6f6a,j,dP,0,102000.0,180.0,986.0,986.0,986.0,960.0,6180.0
T,Red,Star,bd40c81f3,fd2344f16,077a10d72,64edf3032,31fbf0e61,a,fO,1,119000.0,288.0,1252.0,1032.0,1032.0,1032.0,9600.0
T,Green,Trapezoid,3685a0904,6c90b0073,125315092,fe942ef5d,8833eb01d,a,AP,0,94000.0,0.0,1020.0,780.0,780.0,780.0,6342.0
T,Blue,Polygon,4f2b65e1e,3ae0ef9f1,83c9b6ebc,81782d94a,6ba058d5d,e,kK,0,196000.0,714.0,1567.0,1567.0,1567.0,1567.0,9819.0
F,Green,Trapezoid,9ad6558d1,0e2f036b5,ce4d37a74,b2630ca94,e6d161828,d,GJ,1,144000.0,495.0,1167.0,1167.0,1167.0,915.0,8731.0
F,Blue,Square,075ceb58b,0e2f036b5,e19103252,537b5f5ab,28f8684a2,a,MC,0,139000.0,840.0,952.0,952.0,952.0,952.0,7350.0
F,Green,Triangle,5a94fc1d9,67bb6c9d7,26160167b,8a237031f,c1ce5a6ac,f,Jt,0,197500.0,484.0,1868.0,1088.0,1088.0,780.0,10304.0
F,Green,Square,da60580a8,a20513779,ac36811a4,71746632f,d167001b0,l,Gb,0,424870.0,1052.0,2828.0,1466.0,1466.0,1466.0,9965.0
F,Red,Trapezoid,6c90f81cd,ad1b42856,352282217,71281d730,f5e0c0d01,e,KZ,0,80000.0,0.0,1006.0,1006.0,1006.0,1006.0,9000.0
T,Blue,Square,35f65a9bf,b69c236cb,fdbaa2c22,f3a3db6c1,bcd89e963,a,Kq,1,80000.0,280.0,924.0,672.0,672.0,672.0,12180.0
F,Blue,Star,bd40c81f3,fac5eff9e,0e9e2ce06,d1cc480eb,11dcec3f1,h,Gb,0,149000.0,225.0,1576.0,1042.0,1042.0,1042.0,6240.0
F,Blue,Star,0de4acd31,25d3a1087,31a7192b6,c1665c372,fb11c7034,a,aO,0,180000.0,403.0,1298.0,1298.0,1298.0,1298.0,11200.0
F,Green,Polygon,bd40c81f3,309707034,f6ddab67f,a59606637,884edfe4e,l,kW,1,174500.0,234.0,1564.0,860.0,860.0,704.0,12000.0
F,Blue,Triangle,0b3bec656,6057ca561,9249f342f,f0aa7e838,8b0132577,i,eb,1,116900.0,288.0,1111.0,572.0,572.0,572.0,5700.0
F,Blue,Square,159a7306f,b69c236cb,009a419af,bbb7024e6,a5ebc861a,b,Dc,0,143000.0,324.0,1482.0,832.0,832.0,650.0,9000.0
T,Blue,Triangle,dbfb714a4,d4fd01769,e78ec50b4,5be7f09e6,e74b831a1,l,kC,0,124000.0,306.0,932.0,932.0,932.0,932.0,8280.0
T,Green,Star,72f8028dc,90ba6c9a6,968004140,1484cacf0,74d2b50b6,l,bF,1,149900.0,528.0,1466.0,1466.0,1466.0,1466.0,17755.0
T,Green,Square,640e1fdd5,fb80a804f,f6ce51725,a92c09204,6eef10df0,e,sD,0,230000.0,470.0,1811.0,1811.0,1811.0,1073.0,14115.0
F,Red,Square,1bd1068d9,71c68195d,be2582710,99485dbbc,79cba2131,a,fO,1,120500.0,432.0,816.0,816.0,816.0,816.0,5890.0
T,Red,Trapezoid,71583d387,32b4b12b1,3c452e60d,5b991c729,85cabe4c1,j,qP,1,201800.0,492.0,1820.0,902.0,902.0,864.0,13700.0
T,Blue,Trapezoid,e5b29c42b,4daee3baf,962fb7d1e,86c2f295b,4fda89736,i,yN,0,218000.0,528.0,1437.0,1437.0,1437.0,1437.0,10768.0
F,Blue,Square,df51b96fc,d173ac7ca,a4f2b4b24,2fc5662a4,7a2ce9a6a,k,ac,0,179900.0,502.0,1265.0,1265.0,1265.0,1219.0,9350.0
F,Green,Star,dbc448931,44e4c0bba,2fb072e38,62f3d9529,e65547067,f,Zq,0,230000.0,626.0,1314.0,1314.0,1314.0,1314.0,5001.0
F,Red,Square,91bde92fa,788ba7aea,2428baa29,51be79e62,dcdf53c00,i,mb,1,235128.0,830.0,1580.0,1580.0,1580.0,1580.0,11932.0
F,Green,Star,06eeaf0aa,0ef3dda96,5e43e6e8e,6ac58798e,412ef254d,a,UO,0,185000.0,540.0,1876.0,943.0,943.0,901.0,9120.0
T,Blue,Trapezoid,2d61990e2,21cb526c2,51a515fb3,46ae3059c,112ae5e2c,a,RP,0,146000.0,440.0,1456.0,855.0,855.0,855.0,2280.0
T,Green,Polygon,6a2269152,1e5e03a86,a4592b8a2,60e558ac2,78e7a24e8,j,oK,1,224000.0,924.0,1640.0,1640.0,1640.0,1296.0,14778.0
F,Red,Polygon,dbfb714a4,74e0be86d,6206e88a7,27edab94e,e11c315c9,j,fh,1,129000.0,450.0,894.0,894.0,894.0,894.0,8724.0
T,Green,Star,85159d577,c75b3104a,dd9e53e35,78fce34c7,25232431b,g,ac,0,108959.0,400.0,1258.0,1258.0,1258.0,1198.0,12900.0
T,Blue,Circle,e1558b071,d4d727716,c344f4362,5f4046b89,3066aa6fb,h,eb,0,194000.0,588.0,1432.0,1432.0,1432.0,1360.0,16157.0
T,Blue,Square,1f1702d2f,5a5e620b3,e19103252,9856af09e,aaf5b4187,k,tP,0,233170.0,644.0,1502.0,1502.0,1502.0,1502.0,9541.0
T,Blue,Trapezoid,dbfb714a4,7d13ad097,a56be00d1,7739b63e5,95923ba34,h,ri,0,245350.0,776.0,1694.0,1694.0,1694.0,1694.0,10475.0
T,Blue,Triangle,3685a0904,91e1a9d16,1cefd8217,f3b896901,f74b56199,g,ex,0,173000.0,472.0,1671.0,959.0,959.0,959.0,10852.0
T,Green,Polygon,9ad6558d1,162fc2192,d1602b0e3,b98d3e95c,ddffa7cff,h,uJ,1,235000.0,540.0,2108.0,1236.0,1236.0,1127.0,13728.0
T,Green,Circle,be5592604,b5f4a755a,fb05522b9,f0949758d,4fb36ac9b,i,be,0,625000.0,807.0,3627.0,1831.0,1831.0,1930.0,35760.0
F,Blue,Circle,908a1b9c9,2a22b315e,73cc0c412,7e0338e4e,d0326c181,a,gJ,1,171000.0,358.0,1118.0,1118.0,1118.0,1096.0,9880.0
T,Red,Trapezoid,de04b8750,78acf1908,7c71e775e,c42d909bf,ced4152e0,a,gM,0,163000.0,433.0,1261.0,1261.0,1261.0,1261.0,9120.0
F,Blue,Triangle,34ad60330,9e0a099c7,163c27422,3db9a3f93,2668255cf,n,ac,1,171900.0,625.0,1250.0,625.0,625.0,625.0,4017.0
F,Red,Square,8dcf8adfb,edb3cf6c8,dd9e53e35,31a10fcfc,f0055e85c,a,RP,0,200500.0,0.0,3086.0,1636.0,1636.0,1598.0,18030.0
T,Green,Trapezoid,3aa9329e2,d9e131846,2d6fa1af1,1b9c7e71f,bede99080,f,ac,1,239000.0,360.0,2345.0,1170.0,1170.0,952.0,16560.0
T,Green,Trapezoid,5a466e166,36df19a6e,d54f42570,b098eb48e,34e4c5175,h,Fo,0,285000.0,541.0,2872.0,2129.0,2129.0,1683.0,10678.0
F,Green,Square,c0534106d,2268327b2,80233d0ed,ac664dc2f,edfce87c8,f,BE,0,119500.0,264.0,923.0,923.0,923.0,876.0,6951.0
F,Red,Polygon,116f7e3e2,113deddc9,4d6f50082,03398d68f,c5ae732d8,h,iT,1,115000.0,210.0,1224.0,818.0,818.0,818.0,3950.0
T,Green,Square,b97f51ac4,6d7f8c086,5c064b2bf,64d19f1b9,35e8ac209,e,eb,0,154900.0,186.0,1343.0,820.0,820.0,731.0,7681.0
F,Blue,Triangle,e9c6fe0f7,42b1cc2fd,db8d9e064,47d1240dc,f5ae5f9fe,l,Ye,0,93000.0,0.0,1124.0,1124.0,1124.0,0.0,8335.0
F,Blue,Polygon,20b10a832,c103290d4,4b0c6346b,e5fcb5ae0,f7845e7a4,j,PQ,0,250000.0,693.0,2514.0,1298.0,1298.0,1216.0,11170.0
T,Green,Star,2cc9e16b9,5f57e7d4f,968004140,552b3a516,3ec31b3c0,h,tP,0,392500.0,482.0,1652.0,1652.0,1652.0,1600.0,5587.0
F,Blue,Triangle,f8faea16f,8ad083b20,7ad3e362c,51be79e62,989d40c0f,l,cW,0,745000.0,813.0,4476.0,2411.0,2411.0,2396.0,15623.0
T,Blue,Triangle,79923828f,e16557b2b,af5b23f9e,7d97eba78,c76d1a95b,g,sD,0,120000.0,720.0,1130.0,1130.0,1130.0,1120.0,10800.0
T,Red,Triangle,b97f51ac4,49d1a98ef,5ba122e87,ac6f71e3b,ed2bdad78,i,Dx,0,186700.0,995.0,1572.0,1572.0,1572.0,1572.0,35133.0
F,Green,Trapezoid,3685a0904,bb219c9ac,be90beeea,70647ecaa,244f3d156,b,Er,0,104900.0,392.0,1221.0,949.0,949.0,784.0,9738.0
T,Blue,Square,e9f44a509,9a16c7c8f,6206e88a7,a846ab3ac,fd208e5c1,f,lF,0,95000.0,420.0,1699.0,1014.0,1014.0,978.0,10615.0
T,Red,Circle,488406659,e550bcc1b,68943cad3,06f9521a6,daaeee7fb,f,Uk,0,262000.0,757.0,1624.0,1624.0,1624.0,1624.0,12461.0
F,Green,Circle,586b51342,0bcb379d8,740deb371,57313c784,330bfa4f3,l,Zq,1,195000.0,493.0,1660.0,831.0,831.0,831.0,8935.0
T,Green,Polygon,e1558b071,d942d1e82,e3fd0c213,3915fff41,35374c0f7,i,Wv,0,189000.0,442.0,1804.0,1028.0,1028.0,994.0,7500.0
T,Blue,Polygon,0de5598a9,642fcc7be,31a7192b6,235c5f246,ea8412e32,a,cp,0,168000.0,1356.0,1622.0,1622.0,1622.0,1249.0,32463.0
F,Blue,Trapezoid,ee55b9d67,c3517eaeb,7d964ca6f,e5236bb77,173e3661e,h,jp,0,174000.0,492.0,1441.0,764.0,764.0,776.0,2645.0
T,Green,Trapezoid,a51e7974e,5a49dd8f6,26160167b,d4ff22472,72769ecb5,a,fh,1,125000.0,250.0,1472.0,842.0,842.0,702.0,9600.0
T,Red,Square,bd40c81f3,6d7f8c086,f4ae29b7d,887c72412,d724fbbfc,f,bJ,1,165000.0,402.0,1224.0,1224.0,1224.0,1224.0,4500.0
F,Red,Trapezoid,46cab09da,705cb7579,fbc1f9611,5e66d0561,9cda6d24e,o,zU,1,158000.0,299.0,1352.0,663.0,663.0,663.0,9364.0
F,Green,Circle,908a1b9c9,1c34a67d7,99e773789,9b69d293b,c390b0f2a,a,Eg,0,176000.0,400.0,1456.0,728.0,728.0,728.0,8029.0
F,Green,Trapezoid,e6f45aa26,1c34a67d7,744164411,c6312c571,7eab725fe,f,Dx,0,219210.0,660.0,1863.0,879.0,879.0,879.0,14054.0
T,Green,Star,116f7e3e2,cd8e3a0a7,9ef0dc3ff,99d1a5eed,d2fafac01,i,RG,0,144000.0,225.0,1690.0,815.0,815.0,815.0,8850.0
T,Blue,Trapezoid,20b10a832,24a1bea30,b042166d5,8b3d947bf,f43b6639b,h,dN,0,178000.0,573.0,1212.0,1212.0,1212.0,1212.0,9100.0
F,Red,Polygon,f7821e391,077e720aa,1877cffb3,cd6548ef6,74fc0f8b9,g,JX,0,148000.0,459.0,1382.0,1382.0,1382.0,1051.0,11235.0
F,Green,Trapezoid,e1558b071,485fc6466,185418d90,158a32205,8bb08e70d,k,tM,0,116050.0,280.0,864.0,864.0,864.0,864.0,9353.0
F,Green,Trapezoid,5a94fc1d9,50e49ea04,ac06d8690,2287c2995,104d16700,e,Wv,1,197900.0,546.0,1779.0,866.0,866.0,866.0,10400.0
T,Green,Circle,5d18641ff,b73a8ae77,3a114adea,df8999dfb,3ebb988aa,l,MC,0,117000.0,216.0,1348.0,884.0,884.0,884.0,6000.0
T,Green,Triangle,be4578201,c9eedfbc2,8bed400a3,d0ef7c409,1227d29f3,e,Wv,0,213000.0,451.0,1630.0,1630.0,1630.0,1630.0,9750.0
F,Red,Square,740fb99a9,21e2c2d57,8fa0da83a,299ac7761,098dd10f4,c,ps,1,153500.0,495.0,1074.0,1074.0,1074.0,1056.0,10140.0
F,Blue,Square,552e3fdc9,55eed5058,81ed7dfc3,17c65fc15,0e2bfc354,i,dP,0,271900.0,701.0,2196.0,2196.0,2196.0,2158.0,14684.0
F,Blue,Star,83b38aa6b,d83ae1b30,d7f80706c,92347baee,2ec53d6a9,h,MV,1,107000.0,384.0,1056.0,1056.0,1056.0,1056.0,8900.0
T,Green,Trapezoid,908a1b9c9,5fd7600de,b7ae7dc82,582c2acac,3e88dd2a0,k,tP,1,200000.0,544.0,1700.0,1700.0,1700.0,1682.0,9135.0
F,Blue,Trapezoid,72f8028dc,90ba6c9a6,bce324061,259aba49b,8c8a56f3d,f,jS,0,140000.0,506.0,1283.0,1283.0,1283.0,931.0,7763.0
T,Green,Trapezoid,ddac78300,15ea6e2bb,ab3200fa5,eabc1ee54,1a1878844,i,aO,1,290000.0,500.0,1660.0,1660.0,1660.0,1660.0,10182.0
F,Red,Square,40e0157b1,5194690a0,d6325d953,6148c0a26,8fb56befb,i,qP,1,189000.0,462.0,1845.0,1055.0,1055.0,1055.0,11218.0
F,Blue,Star,50f116bcf,5cabda141,451f749a5,d5aa42caa,44e54e5ed,j,uJ,1,164000.0,492.0,1752.0,1080.0,1080.0,559.0,12134.0
T,Green,Polygon,2979f0d45,dce959dcb,e29db1304,dbc89694c,d74c46b25,j,kw,1,113000.0,234.0,672.0,672.0,672.0,672.0,9340.0
F,Green,Trapezoid,df51b96fc,dc0536549,d62ddb2cc,e27d4b326,75919939c,l,uy,0,145000.0,364.0,960.0,960.0,960.0,648.0,10246.0
T,Blue,Polygon,4845cc770,0e2f036b5,e44a8642a,4c08b154b,39940fa79,o,su,1,134500.0,300.0,999.0,999.0,999.0,925.0,10205.0
T,Blue,Circle,2ff007c26,d760c59b0,4d2e91ec4,725517260,9c1cb968f,h,Fd,0,125000.0,384.0,894.0,894.0,894.0,894.0,7094.0
T,Green,Square,4e1b529f6,a20513779,ba636104c,6bf92fa24,d65d3a5ac,h,MV,0,112000.0,539.0,1902.0,1318.0,1318.0,0.0,8930.0
F,Green,Trapezoid,0b3bec656,96c110558,6e5bb6d78,fad6a4f9b,bb2f99e3d,g,nh,1,229456.0,552.0,1314.0,1314.0,1314.0,1300.0,8640.0
F,Blue,Trapezoid,6f70dc2df,ec5064acb,5ad7da858,71281d730,a097e6b7d,g,dh,0,80500.0,0.0,912.0,672.0,672.0,0.0,6240.0
F,Red,Star,778fdbe56,78500847e,51b8fed92,8a237031f,c31765416,a,tP,1,91500.0,0.0,1218.0,672.0,672.0,672.0,1680.0
T,Blue,Triangle,f2a6d797b,d942d1e82,9736432c1,9c37df751,bbf0fd504,c,gM,0,115000.0,288.0,912.0,912.0,912.0,912.0,7800.0
T,Green,Star,f12246592,74e5a0bce,43dd0371c,9a053d45e,0754a3444,f,dP,1,134000.0,322.0,1211.0,1211.0,1211.0,952.0,8250.0
T,Blue,Polygon,9ba4e87a7,8ad083b20,a6a36f527,7b41ec332,b9c218099,a,cp,1,143000.0,315.0,1846.0,1168.0,1168.0,1040.0,10496.0
F,Red,Trapezoid,416a8f3ab,80b2270f0,e1ea45053,4449af3c5,7b16fbe9a,j,SB,0,137900.0,528.0,2136.0,2136.0,2136.0,2136.0,10680.0
T,Green,Square,dbfb714a4,2bdc0a5d0,5d6e63dfc,a0689cd0e,5f04125d3,h,hh,1,184000.0,388.0,1490.0,788.0,788.0,788.0,15384.0
T,Blue,Triangle,85159d577,4abed74f5,820b8f489,7d834bac9,8055610e2,i,Dx,0,145000.0,264.0,1138.0,1138.0,1138.0,588.0,10482.0
F,Green,Polygon,baab29d3d,a028c07af,f0c830981,2447d128b,84d3c60bb,a,Ry,0,214000.0,668.0,1933.0,894.0,894.0,894.0,14598.0
T,Green,Circle,b7bb45938,77ad092c1,4ad6364f1,9856af09e,bcecf7c23,o,BA,0,147000.0,576.0,912.0,912.0,912.0,912.0,8872.0
F,Red,Triangle,f6c524860,565a89e93,b23e16a87,02d46a6a3,e389fcad0,l,Fo,0,367294.0,1052.0,1702.0,1702.0,1702.0,1702.0,8769.0
T,Green,Star,f50eb07ae,55a24a71b,db8d9e064,f564a8936,7837530c5,i,MV,1,127000.0,404.0,1507.0,1507.0,1507.0,1075.0,7910.0
T,Blue,Trapezoid,a5c276589,8c8aa1d64,c44e2e27f,db3352558,6c0dab20d,j,Qh,1,190000.0,600.0,2620.0,1361.0,1361.0,1361.0,18890.0
T,Red,Trapezoid,0b3bec656,16dfb662a,e5ff2a65e,3d55ec04a,4df5b461c,d,lL,0,132500.0,540.0,1190.0,1190.0,1190.0,1106.0,7728.0
T,Blue,Trapezoid,66669a44f,e16557b2b,91cd074b1,d266ff644,673879e1b,a,vK,0,101800.0,462.0,1224.0,1224.0,1224.0,0.0,9842.0
F,Green,Circle,b7bb45938,a520e2537,909d5dccd,b2cf4b19d,5a10dcf65,e,Uu,0,142000.0,531.0,1188.0,1188.0,1188.0,1188.0,12160.0
F,Green,Star,552e3fdc9,acf5b10dd,1a4e9144f,a2c055f58,7a4905f85,a,KZ,0,130000.0,0.0,1964.0,1024.0,1024.0,940.0,8525.0
T,Green,Circle,8266050c6,f24d83141,b0aeeaef9,ee32cf729,54ee7d6de,l,DH,0,138887.0,180.0,1784.0,892.0,892.0,747.0,13132.0
F,Blue,Square,d1b1709e8,2473094a9,d02a6b0ba,0f3836e8e,4af80cbc9,l,dZ,1,175500.0,474.0,1626.0,764.0,764.0,764.0,2628.0
F,Red,Square,9ad6558d1,71c68195d,0ad84f641,0a1aa9839,f2d6ba224,i,dO,0,195000.0,434.0,1948.0,847.0,847.0,847.0,12393.0
T,Green,Star,f2d59cf51,e63f69ba1,b1e0ffc10,8657e6376,aa6a31d6f,j,Ed,1,142500.0,484.0,1141.0,1141.0,1141.0,1141.0,13072.0
F,Green,Trapezoid,8dcf8adfb,628f3170f,03338a71c,6eecea4fb,28248c941,i,Xh,1,265900.0,472.0,1484.0,1484.0,1484.0,1476.0,9037.0
F,Red,Trapezoid,dbfb714a4,fd9370b9e,bfcd16c3e,47dd84286,c3fd8114c,i,MO,1,224900.0,543.0,1768.0,884.0,884.0,884.0,8158.0
T,Blue,Triangle,19db35594,ea7a1aaf6,5aeb59996,72af83565,20ae3cd84,k,Eg,0,248328.0,954.0,1689.0,1689.0,1689.0,1689.0,9849.0
F,Green,Square,3b5632a0c,e550bcc1b,3c452e60d,551be7857,da4fb14fb,g,Fo,0,170000.0,528.0,1173.0,1173.0,1173.0,1053.0,10625.0
T,Green,Square,39647c92a,8082e0409,c75a7f5f8,b4becbd10,c223c0904,d,fO,0,465000.0,850.0,2076.0,2076.0,2076.0,2076.0,13891.0
